user_id,user_sentiment_pref,user_price_pref,user_proximity_pref,restaurant_id,restaurant_name,sentiment_score,price_score,proximity_score,relevance_label
15570932,0.009549312,0.451134814,0.539315874,301392,Cafe Pipa,0.5374517877124129,0.7716755525388483,0.6205891942181795,4
15570932,0.009549312,0.451134814,0.539315874,18384506,The Basement Caf��,0.4256677838846249,0.7945012956796712,0.6087631685661078,4
15570932,0.009549312,0.451134814,0.539315874,17303655,Bar Gernika Basque Pub & Eatery,0.3507818178129502,0.8026594570258028,0.4664735647172682,4
15570932,0.009549312,0.451134814,0.539315874,17316381,Atlas World Grill,0.4069597159452327,0.7733456191258266,0.6392773819189974,4
15570932,0.009549312,0.451134814,0.539315874,2532,Giani,0.2838308211427567,0.981200952770322,0.6966543460866501,4
15570932,0.009549312,0.451134814,0.539315874,18146402,Chawla's 2,0.8172527536140812,0.1158548564269965,0.3088980665917984,2
15570932,0.009549312,0.451134814,0.539315874,18265720,Dimsum Democracy,0.7889616090919988,0.2093600525838995,0.280043769838269,2
15570932,0.009549312,0.451134814,0.539315874,309530,Shree Jee Rasoi,0.5089108807608896,0.5394170164900876,0.1390048599722317,2
15570932,0.009549312,0.451134814,0.539315874,303595,Chicken Khurana,0.1807308271133612,0.2588987730185564,0.3491748383919083,2
15570932,0.009549312,0.451134814,0.539315874,18241874,The Earthen Grill,0.1967054973660173,0.5726582109408017,0.1959517776800897,2
15570932,0.009549312,0.451134814,0.539315874,8151,Zaika,0.2061448073868101,0.2039227976600991,0.1391698797609787,1
15571059,0.496198861,0.115183497,0.388617642,6651,Firenze,0.2874838510076661,0.2950819401897865,0.9438732732849224,5
15571059,0.496198861,0.115183497,0.388617642,308703,Choco Kraft,0.9224095994859334,0.5391531183313584,0.2146384292750659,4
15571059,0.496198861,0.115183497,0.388617642,92577,Heart Cup Coffee,0.9935351550991632,0.21717501388333,0.1174894051676481,4
15571059,0.496198861,0.115183497,0.388617642,6206,Mitra Da Dhaba & Caterers,0.926456531841962,0.8821423922291353,0.1121898915319618,4
15571059,0.496198861,0.115183497,0.388617642,18441551,Joost Juice Bar,0.9425130143861212,0.4002396227580496,0.1717928179751744,4
15571059,0.496198861,0.115183497,0.388617642,18377283,Cha cTea,0.4111263941535275,0.2497728558798458,0.5767524521278007,3
15571059,0.496198861,0.115183497,0.388617642,18303720,Dark House,0.5589865713821475,0.4553683069633105,0.4199122004342271,3
15571059,0.496198861,0.115183497,0.388617642,18441771,The Ark,0.3137897177868947,0.7260761941470424,0.5414740633229259,3
15571059,0.496198861,0.115183497,0.388617642,4627,Latitude - Mosaic Hotels,0.6194797717803053,0.4327772571757251,0.19757786087389,2
15571059,0.496198861,0.115183497,0.388617642,18432200,Hotel Delhi 43,0.2905429349331737,0.1931892147575055,0.4959668345569228,1
15573452,0.078933973,0.750149317,0.17091671,18424204,Pind Balluchi,0.4538533911078377,0.975364967256777,0.7442799472578329,5
15573452,0.078933973,0.750149317,0.17091671,18224282,Three Guys,0.1972231787176222,0.9761738966535266,0.5780383578093274,5
15573452,0.078933973,0.750149317,0.17091671,8521,Mosaic - SK Premium Park,0.162454677313765,0.7189957319909334,0.5497236267138761,4
15573452,0.078933973,0.750149317,0.17091671,304750,Om Bikaner Sweets,0.7179853810186335,0.664981369535437,0.1958174232289088,4
15573452,0.078933973,0.750149317,0.17091671,308006,Bhikharam's,0.7788384760123204,0.6971124907144832,0.4122219883338075,4
15573452,0.078933973,0.750149317,0.17091671,6477,Malika Bakers Pastry Shop,0.940109594724867,0.5174087101798178,0.4568213086765603,4
15573452,0.078933973,0.750149317,0.17091671,3300057,Ten Downing Street Restaurant & Bar,0.764082566705377,0.3600228842234306,0.1078130883036778,3
15573452,0.078933973,0.750149317,0.17091671,428,Sagar Ratna,0.2186293361477132,0.6472910681668825,0.2281370190333547,3
15573452,0.078933973,0.750149317,0.17091671,18336176,The People & Co.,0.784921591848699,0.4067888856255428,0.4465906110464653,3
15573452,0.078933973,0.750149317,0.17091671,18303712,Dawat-e-Ishq,0.8244900997126928,0.4090875292175437,0.2833329624909186,3
15573452,0.078933973,0.750149317,0.17091671,18238968,The Night Delights,0.9671319527268948,0.2734788896983356,0.4834045714747098,3
15573452,0.078933973,0.750149317,0.17091671,18472669,Dietpoint,0.2047297580969285,0.497159022519949,0.2304179563655557,3
15573452,0.078933973,0.750149317,0.17091671,18429388,D Food,0.7475139709029747,0.3050292616085183,0.8765979474245373,3
15573452,0.078933973,0.750149317,0.17091671,18439529,Lucknow Wale Kwality Kabab,0.1971320994684944,0.1451519591488198,0.2265039070927018,1
15573926,0.347465607,0.330341352,0.322193041,18408058,Caffe 9,0.9775784527369132,0.7561338614381696,0.6215512974993318,5
15573926,0.347465607,0.330341352,0.322193041,5704202,Hot Palayok,0.8761273378720706,0.8390134940366618,0.7263051863170408,5
15573926,0.347465607,0.330341352,0.322193041,311719,Pindi Meat,0.978904920990614,0.3519887945086876,0.9801100425575698,5
15573926,0.347465607,0.330341352,0.322193041,3200584,Wok On Fire,0.9095077760984516,0.7712039422011446,0.9518054123446924,5
15573926,0.347465607,0.330341352,0.322193041,311455,Sham Sweets,0.6476745454268199,0.69739006250953,0.9749649477147336,4
15573926,0.347465607,0.330341352,0.322193041,18449639,Pheva Tandooris,0.3841016330476594,0.9589407401988036,0.7766308686948996,4
15573926,0.347465607,0.330341352,0.322193041,18222571,Pradhan Ji Multi Cuisine Restaurant,0.6180340857760738,0.477094316779208,0.9943282271144424,4
15573926,0.347465607,0.330341352,0.322193041,18421051,Chor Bizarre,0.8883397199675844,0.3567372957473795,0.3181388136843304,3
15573926,0.347465607,0.330341352,0.322193041,3800003,The Centre Court,0.9395615992242692,0.295675150829731,0.4690193709808579,3
15573926,0.347465607,0.330341352,0.322193041,18472439,Biryani Bot,0.7057073496598093,0.384700518269697,0.4473356646638475,3
15573926,0.347465607,0.330341352,0.322193041,3500488,Razzmatazz,0.1591377754855171,0.8143456832066911,0.2746850853606447,2
15573926,0.347465607,0.330341352,0.322193041,18440171,The Beer Cafe,0.4100553040546569,0.7513114312835268,0.2858094145384354,2
15573926,0.347465607,0.330341352,0.322193041,18418358,Eat Golf Repeat,0.5037693324559608,0.1390110579345932,0.1510760639557215,1
15573926,0.347465607,0.330341352,0.322193041,851,Tamil Nadu House Canteen,0.1108928050984967,0.3533984764553761,0.4977688197802441,1
15573926,0.347465607,0.330341352,0.322193041,18376494,Fabelle Chocolate Boutique - ITC Maurya,0.1539489707751774,0.7766437495836279,0.1187531436358728,1
15574305,0.06281409,0.480654324,0.456531586,8037,Bikaner Sweets & Bakers,0.9954170403817918,0.9411022652889536,0.804707685944344,5
15574305,0.06281409,0.480654324,0.456531586,18468948,Royal King,0.6670311197881944,0.994756412513561,0.492843994248923,4
15574305,0.06281409,0.480654324,0.456531586,309098,Popular Cakery,0.7253386568845487,0.7450523044133055,0.7445456961460484,4
15574305,0.06281409,0.480654324,0.456531586,310699,The Living Room - The Westin Sohna Resort & Spa,0.5613892778305477,0.739130533836853,0.7405494325545138,4
15574305,0.06281409,0.480654324,0.456531586,4500,The Old Baker - Jaypee Vasant Continental,0.5992183223095304,0.966803193446392,0.2638608510502221,3
15574305,0.06281409,0.480654324,0.456531586,17989134,Brownies & More,0.7428939721614978,0.6894147719060479,0.627343506718756,3
15574305,0.06281409,0.480654324,0.456531586,554,Haldiram's,0.9953796854527904,0.7067794374485745,0.3715818015252077,3
15574305,0.06281409,0.480654324,0.456531586,18332676,Goldy Da Dhaba,0.3355042299737558,0.5602985505258608,0.6493484624382718,2
15574305,0.06281409,0.480654324,0.456531586,309680,Al Zaika,0.2164425552700308,0.5507829580439491,0.5524491780592516,2
15574305,0.06281409,0.480654324,0.456531586,18471263,Hans's Planet-F,0.9233514549971904,0.5173585623381887,0.3418359580330302,2
15574305,0.06281409,0.480654324,0.456531586,8688,Pappu Ka Dhaba,0.4334422933535629,0.4972308042878106,0.501992187922811,2
15574305,0.06281409,0.480654324,0.456531586,18128895,Delhi Dairy,0.1350620617136178,0.5511094540105672,0.3967502129449008,1
15574305,0.06281409,0.480654324,0.456531586,305815,Nando's,0.280472254030303,0.4351605994318205,0.4807949331486969,1
15574372,0.376084512,0.298326798,0.32558869,7078,Kashmiri Kitchen,0.6974240748596245,0.8728761332718027,0.6810993200911102,5
15574372,0.376084512,0.298326798,0.32558869,18394443,Bakermania,0.7419895565511451,0.5584616825778733,0.840370199784548,5
15574372,0.376084512,0.298326798,0.32558869,4374,The Curzon Room - Maidens Hotel,0.3361675388403717,0.8401271624311875,0.9574719408932848,4
15574372,0.376084512,0.298326798,0.32558869,307974,Royal Spice Restaurant,0.5481786723286539,0.7197395686079457,0.7259928259739764,4
15574372,0.376084512,0.298326798,0.32558869,18254537,Nowhere Terrace Brewpub Cafe,0.2986926515098843,0.6288055949348185,0.7293473158018512,3
15574372,0.376084512,0.298326798,0.32558869,18378581,Maggi Point,0.3873027680075697,0.3160345768877348,0.5734392624018599,1
15574372,0.376084512,0.298326798,0.32558869,2100565,Confucius,0.2260216877979859,0.1900582044098799,0.8601140329017105,1
15575002,0.145099819,0.338264912,0.516635269,18126118,Club Pizzeria,0.8077105129739969,0.7682118077922009,0.9208272308062372,5
15575002,0.145099819,0.338264912,0.516635269,18153563,Slice of Italy,0.6095626221025637,0.4834901385827742,0.8072454915012381,4
15575002,0.145099819,0.338264912,0.516635269,300180,LIT Ultrabar,0.7201981733381416,0.7844789818939928,0.6028545418531834,4
15575002,0.145099819,0.338264912,0.516635269,17295069,The Taj of India,0.7327170630056601,0.4447912902315261,0.93585177819284,4
15575002,0.145099819,0.338264912,0.516635269,3192,Big Chill,0.9353638883025563,0.1221904501362036,0.8831017369979788,4
15575002,0.145099819,0.338264912,0.516635269,4338,Spinns Resto-Bar,0.1021127264807078,0.6485154274096879,0.7327648197164313,3
15575002,0.145099819,0.338264912,0.516635269,17977767,Mad Monkey,0.4694705059162851,0.5407210379447934,0.507479906147424,3
15575002,0.145099819,0.338264912,0.516635269,301989,Laajawab Chaap Express,0.162481458471484,0.3788557943749104,0.7972877887590177,3
15575002,0.145099819,0.338264912,0.516635269,4122,Republic of Chicken,0.3338318878705308,0.6979098623182429,0.3018723641424771,2
15575002,0.145099819,0.338264912,0.516635269,18410832,Urban Express,0.6300424203062931,0.2032131181408031,0.2949652788244125,2
15575002,0.145099819,0.338264912,0.516635269,18339329,Amrit's Agni Multi Cuisine Restaurant,0.1610167562453013,0.3751829408401289,0.5256198520194935,2
15575002,0.145099819,0.338264912,0.516635269,301898,ANF Kitchen Express,0.6395150256928449,0.1120996395850746,0.1580930245214949,1
15575247,0.437093225,0.262967259,0.299939516,853,Madras Cafe,0.7602529425052619,0.5984478242810412,0.9973673892218292,5
15575247,0.437093225,0.262967259,0.299939516,180,McDonald's,0.5553332201317545,0.5603676017165864,0.9818291565004196,4
15575247,0.437093225,0.262967259,0.299939516,18264993,Food En Vouge,0.4529960140901861,0.934041560776996,0.8052333916755974,3
15575247,0.437093225,0.262967259,0.299939516,18138457,Roti Boti,0.8215552747628126,0.8326602153561402,0.4753317020618537,3
15575247,0.437093225,0.262967259,0.299939516,309338,Chowki,0.4687055823632672,0.4819043258166481,0.6159956433500471,2
15575247,0.437093225,0.262967259,0.299939516,17335158,Front Street Brewery,0.4331428302298999,0.5626277375282825,0.6851471792658793,2
15575247,0.437093225,0.262967259,0.299939516,18273621,Spice Aangan Express,0.2277747907848945,0.9970603932649432,0.5599938758628561,2
15575247,0.437093225,0.262967259,0.299939516,18367402,The Food Lab,0.121113119549039,0.8089378577977769,0.7090983566122276,2
15575247,0.437093225,0.262967259,0.299939516,302424,Janta Eating House,0.4743222888677585,0.7790855794258488,0.5024002667336043,2
15575247,0.437093225,0.262967259,0.299939516,307330,Moonshine Cafe & Bar,0.1751724232120169,0.886437798652047,0.5180434026654841,1
15575247,0.437093225,0.262967259,0.299939516,306180,Sapna Restaurant,0.5658668455581706,0.2228060064434127,0.5877059650902845,1
15575694,0.025097481,0.962065118,0.012837401,301524,24/7 Bar- The Lalit New Delhi,0.995935249659898,0.9052316749217654,0.6087825876608978,5
15575694,0.025097481,0.962065118,0.012837401,300257,Oberoi Biryani,0.3813382224174702,0.7214973763596804,0.529175162612147,4
15575694,0.025097481,0.962065118,0.012837401,310699,The Living Room - The Westin Sohna Resort & Spa,0.5613892778305477,0.739130533836853,0.7405494325545138,4
15575694,0.025097481,0.962065118,0.012837401,18025119,Shahi Muradabadi,0.7077077538058337,0.4906687547772276,0.2582566348404093,3
15575694,0.025097481,0.962065118,0.012837401,18427205,34 Park Street Lane,0.4776646445261293,0.3993890508145461,0.2105063183072357,3
15575694,0.025097481,0.962065118,0.012837401,312268,Anandini - The Tea Room,0.5284510319359557,0.1289659628938619,0.9577037396887484,1
15575694,0.025097481,0.962065118,0.012837401,9906,Sethi's Food Corner,0.3792776338940927,0.1320668158511254,0.1779916648547541,1
15576219,0.13636419,0.485081495,0.378554315,18429644,Satguru Tiffin Service,0.4361001320308919,0.9719581663885524,0.8046690965205695,5
15576219,0.13636419,0.485081495,0.378554315,17293301,Mama's Boy Restaurant,0.9168098265334838,0.6064198802116565,0.9578643372197968,5
15576219,0.13636419,0.485081495,0.378554315,18384121,Bamboo Hut,0.9903519505957464,0.94372046903237,0.6484273403718287,5
15576219,0.13636419,0.485081495,0.378554315,17303646,Flying Pie Pizzaria,0.9870854086995406,0.2553482016120471,0.8718557497914508,3
15576219,0.13636419,0.485081495,0.378554315,18438446,Madras Cafe,0.8133353318882213,0.5234873374413778,0.5206228545044628,3
15576219,0.13636419,0.485081495,0.378554315,309641,Knights Chaska,0.1890717610678361,0.6870872813981959,0.704373019352399,3
15576219,0.13636419,0.485081495,0.378554315,18017612,Spice Kraft,0.4065437499231625,0.2184136406910335,0.8440147245440537,2
15576219,0.13636419,0.485081495,0.378554315,18187733,Punjabi Virsa,0.9976806451481988,0.2325712111407037,0.3275670429843525,2
15576219,0.13636419,0.485081495,0.378554315,7396,Domino's Pizza,0.4096824560644979,0.4900302538271514,0.2731448631018248,1
15576219,0.13636419,0.485081495,0.378554315,313171,Nagpal's,0.4194956042325476,0.2857984229161621,0.3932621023516641,1
15576219,0.13636419,0.485081495,0.378554315,6607,Puri Bakers,0.8724906449909722,0.273476809371441,0.3009069372645441,1
15577178,0.064271558,0.192766316,0.742962126,18409182,Twenty Four Seven,0.3084246921600995,0.6960227927693322,0.995150362682449,5
15577178,0.064271558,0.192766316,0.742962126,18400738,Madaari,0.789620925484341,0.429672830736105,0.5536406648111152,3
15577178,0.064271558,0.192766316,0.742962126,18204464,Punjabi Tadka,0.4944687472298493,0.5115347241326386,0.549137311949016,3
15577178,0.064271558,0.192766316,0.742962126,310792,McDonald's,0.6998167427741522,0.9423150267878344,0.1257685342602773,2
15577178,0.064271558,0.192766316,0.742962126,3004,Domino's Pizza,0.4843945408243089,0.807064123859198,0.1800302129980638,2
15577178,0.064271558,0.192766316,0.742962126,9550,Pahariya Chicken,0.2761413760896841,0.2365002643218582,0.2993026977191402,2
15577178,0.064271558,0.192766316,0.742962126,18483224,Chye Seng Huat Hardware,0.3571408776536746,0.3161139584063679,0.1744727535008842,1
15577514,0.284235815,0.1110633,0.604700884,302636,Nutmeg The Gourmet Shop - ITC Maurya,0.2968425000158853,0.8631317460505699,0.8637745581577534,5
15577514,0.284235815,0.1110633,0.604700884,18489507,Prem Jee Da Dhaba,0.79527033258629,0.2308805731858958,0.8683557741679447,5
15577514,0.284235815,0.1110633,0.604700884,18258507,Bharat Chicken Inn Foods,0.437342431914998,0.3207069624085109,0.9101241561637032,5
15577514,0.284235815,0.1110633,0.604700884,18396187,Milk Patisserie,0.2975985309068217,0.9856163351767244,0.9230275954081044,5
15577514,0.284235815,0.1110633,0.604700884,311371,Mr. Momo,0.4672364154425349,0.6789918823082094,0.8173945201006841,4
15577514,0.284235815,0.1110633,0.604700884,7777,Assam Food Stall,0.6887194633250863,0.6939318657331539,0.5078128662132444,4
15577514,0.284235815,0.1110633,0.604700884,300257,Oberoi Biryani,0.3813382224174702,0.7214973763596804,0.529175162612147,3
15577514,0.284235815,0.1110633,0.604700884,18265707,Desi Jugaad,0.962984685871369,0.2116871884987141,0.3399378191473756,3
15577514,0.284235815,0.1110633,0.604700884,3283,Elan - The Lodhi,0.6268378805118607,0.4365732333495994,0.1228255994446553,1
15577514,0.284235815,0.1110633,0.604700884,17953929,Cafe Einstein,0.2903560743535912,0.8219991870741716,0.2630373465744741,1
15577806,0.354805838,0.313668573,0.331525588,18468948,Royal King,0.6670311197881944,0.994756412513561,0.492843994248923,5
15577806,0.354805838,0.313668573,0.331525588,18464636,Baba Ji,0.8160205386318278,0.7770798736061104,0.6947271486347756,5
15577806,0.354805838,0.313668573,0.331525588,18406823,Momozone,0.9153205041111828,0.7561929552353885,0.1099417240509835,4
15577806,0.354805838,0.313668573,0.331525588,300888,Vijay Dhaba,0.2905712758471775,0.9865304605053636,0.6029207509185966,4
15577806,0.354805838,0.313668573,0.331525588,17284302,El Vaquero Mexican Restaurant,0.3926649898240724,0.9427173020424868,0.6163698182901278,4
15577806,0.354805838,0.313668573,0.331525588,18273526,Kathmandu,0.8785639894378544,0.3971937026440247,0.324597152993608,3
15577806,0.354805838,0.313668573,0.331525588,17093135,Conch Republic Grill,0.9548199219627316,0.3850454098226945,0.1476809139723372,3
15577806,0.354805838,0.313668573,0.331525588,18415367,Burger King,0.4269298165082292,0.7441063991698056,0.4472747320074416,3
15577806,0.354805838,0.313668573,0.331525588,1021,Open Oven,0.4869618578018395,0.561450880966197,0.5054205949342819,3
15577806,0.354805838,0.313668573,0.331525588,306015,Standard Sweets,0.3735482610295246,0.2549964899863294,0.7350113818680101,3
15577806,0.354805838,0.313668573,0.331525588,4518,Sagar Dhaba,0.2426825426499312,0.2517415221137972,0.1847257846027198,1
15578006,0.209834429,0.613374315,0.176791256,2500076,Balbeer's Kitchen & Bar,0.8288870012691714,0.8860457479339428,0.5423304109766017,5
15578006,0.209834429,0.613374315,0.176791256,18352658,Bikaner Misthan Bhandar,0.6146850441044679,0.6649303722406659,0.6727918101161324,4
15578006,0.209834429,0.613374315,0.176791256,2730,La Baguette - The Imperial,0.1653173182402397,0.92276958172016,0.9267161318961488,4
15578006,0.209834429,0.613374315,0.176791256,18014115,Nidhi's Cake Lounge,0.5536630717735819,0.6332271828072534,0.2594360975554295,2
15578006,0.209834429,0.613374315,0.176791256,3243,K2 Restaurant,0.1613550784469442,0.5269353759771571,0.4309972049388373,1
15578738,0.469035783,0.331248267,0.19971595,309136,Nooba,0.725920486020876,0.931733154223029,0.5638368976702077,5
15578738,0.469035783,0.331248267,0.19971595,18323036,The Cake,0.5940392720494039,0.7240832218896366,0.4839425024138946,4
15578738,0.469035783,0.331248267,0.19971595,308578,Otik Cake Shop,0.5178985703156376,0.5450639112624867,0.959512134684327,4
15578738,0.469035783,0.331248267,0.19971595,611,Cafe Coffee Day,0.5163606610653847,0.8510087934025267,0.7034622387568908,4
15578738,0.469035783,0.331248267,0.19971595,5678,PS Wah Bhai Wah,0.5069646454240971,0.5851801046861145,0.5005685277936598,3
15578738,0.469035783,0.331248267,0.19971595,18153548,Kwality Cakes and Bakes,0.4938428116498528,0.8532318969183628,0.3251205614343198,3
15578738,0.469035783,0.331248267,0.19971595,18438249,Shanghai Dreams,0.24499002093078,0.7242062103734229,0.6581026109517627,2
15578738,0.469035783,0.331248267,0.19971595,7407,Chinese Corner,0.2299928357395698,0.8674630711587384,0.5079965241856459,2
15578738,0.469035783,0.331248267,0.19971595,308261,Chattisgarh Bhawan,0.5693136748493247,0.2904155258403721,0.3878677350367391,1
15579212,0.175736975,0.425241064,0.399021961,18144475,Pakwan,0.8203208570401254,0.69645018103136,0.910463943216823,5
15579212,0.175736975,0.425241064,0.399021961,75609,Capital Craft Beer Academy,0.895597999184068,0.9410101180865031,0.2588761936474022,4
15579212,0.175736975,0.425241064,0.399021961,18431179,Indian Saffron Co.,0.5881479041713948,0.4416886142818059,0.9918389466518988,4
15579212,0.175736975,0.425241064,0.399021961,18250797,Cake o' Cuisine,0.2267226540034085,0.3307765326178786,0.8689783684432552,3
15579212,0.175736975,0.425241064,0.399021961,18391689,Chap Corner,0.7224790617759864,0.2072413409864183,0.3726054485756084,2
15579212,0.175736975,0.425241064,0.399021961,303709,Pizza Hut Delivery,0.1298827979122299,0.5277218739284805,0.408350233415326,2
15579212,0.175736975,0.425241064,0.399021961,18204489,Asian Fun,0.7865191475882248,0.3049288420832433,0.3918322006281659,2
15579212,0.175736975,0.425241064,0.399021961,301487,Frontier,0.2077839697889775,0.7352758548066306,0.3330683496101834,2
15579212,0.175736975,0.425241064,0.399021961,313358,Old Tehrii Cafe & Lounge,0.1853958071328171,0.436695163584855,0.3824345751390713,1
15579212,0.175736975,0.425241064,0.399021961,301325,Himalaya Dhaba,0.4601910482647048,0.3254899818441882,0.2991490798350099,1
15579212,0.175736975,0.425241064,0.399021961,18241874,The Earthen Grill,0.1967054973660173,0.5726582109408017,0.1959517776800897,1
15579781,0.417533521,0.246082362,0.336384117,18368002,Tin Town Caf��,0.9858897809326372,0.1433357102558808,0.8161458413194903,5
15579781,0.417533521,0.246082362,0.336384117,306595,Dee The Baker,0.5209130912363894,0.8912664260011881,0.8818816884445502,5
15579781,0.417533521,0.246082362,0.336384117,308772,Dunkin' Donuts,0.7758458185269864,0.8401800790146495,0.4148662483273535,3
15579781,0.417533521,0.246082362,0.336384117,18463956,Shahi  Chicken Corner,0.4437456756876063,0.9396662937103716,0.7269998208972958,3
15579781,0.417533521,0.246082362,0.336384117,18463971,Urban Owl,0.7062488487970255,0.9397133858173784,0.2605375017424814,2
15579781,0.417533521,0.246082362,0.336384117,304142,Midnight Sutra,0.5328756008975114,0.3830289722798595,0.7208664658716714,2
15579781,0.417533521,0.246082362,0.336384117,308332,Deep Sweet Corner,0.8001864744138432,0.7115987071965599,0.1392430452275913,1
15581198,0.623032597,0.146636876,0.230330527,18466396,Dessi Food,0.8522433351194644,0.8495641374322983,0.4440673134648661,5
15581198,0.623032597,0.146636876,0.230330527,18311920,Khub Chand,0.7093663413926031,0.6418445891944157,0.8736331521226468,5
15581198,0.623032597,0.146636876,0.230330527,9842,Cakes & Bakes,0.7325797996450912,0.5689019556535213,0.5070349090677165,4
15581198,0.623032597,0.146636876,0.230330527,6216,Harish And Sonu Sudh Bhojnalya,0.6502074906229536,0.4274074464391514,0.6787842023970977,4
15581198,0.623032597,0.146636876,0.230330527,18037826,Kebab Xpress,0.7047034692388555,0.6775978639969101,0.3944604142173861,4
15581198,0.623032597,0.146636876,0.230330527,18458625,Pind Punjabi,0.4480363513395801,0.3218138826737546,0.5721589914574373,3
